work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,job_category,adjusted_salary
2021,Entry level,Full-time,3D Computer Vision Researcher,20000,USD,20000,AS,On-Site,AS,MEDIUM,Data Science,22575.403529999996
2022,Mid/Intermediate level,Full-time,Data Scientist,61000,EUR,64090,DE,On-Site,DE,MEDIUM,Data Science,72170.4672
2022,Mid/Intermediate level,Full-time,Data Scientist,58000,EUR,60938,DE,On-Site,DE,MEDIUM,Data Science,68621.06304
2022,Senior,Full-time,ML Engineer,243000,USD,243000,US,Full-Remote,US,MEDIUM,Machine Learning,270958.36499999993
2022,Senior,Full-time,ML Engineer,183000,USD,183000,US,Full-Remote,US,MEDIUM,Machine Learning,204055.065
2022,Senior,Full-time,Data Engineer,175000,USD,175000,US,On-Site,US,MEDIUM,Data Engineering,195134.625
2022,Senior,Full-time,Data Engineer,150000,USD,150000,US,On-Site,US,MEDIUM,Data Engineering,167258.25
2022,Mid/Intermediate level,Full-time,Data Scientist,130000,USD,130000,US,Full-Remote,US,MEDIUM,Data Science,144957.15
2022,Mid/Intermediate level,Full-time,Data Scientist,90000,USD,90000,US,Full-Remote,US,MEDIUM,Data Science,100354.95
2022,Mid/Intermediate level,Full-time,Data Analyst,165000,USD,165000,US,On-Site,US,MEDIUM,Data Engineering,183984.07499999998
2022,Mid/Intermediate level,Full-time,Data Analyst,124000,USD,124000,US,On-Site,US,MEDIUM,Data Engineering,138266.81999999998
2022,Senior,Full-time,Data Engineer,178000,USD,178000,CA,On-Site,CA,MEDIUM,Data Engineering,198479.78999999998
2022,Senior,Full-time,Data Engineer,132000,USD,132000,CA,On-Site,CA,MEDIUM,Data Engineering,147187.25999999998
2022,Senior,Full-time,Data Engineer,300000,USD,300000,US,On-Site,US,MEDIUM,Data Engineering,334516.5
2022,Senior,Full-time,Data Engineer,130000,USD,130000,US,On-Site,US,MEDIUM,Data Engineering,144957.15
2022,Senior,Full-time,Data Analyst,169000,USD,169000,US,On-Site,US,MEDIUM,Data Engineering,188444.29499999998
2022,Senior,Full-time,Data Analyst,110600,USD,110600,US,On-Site,US,MEDIUM,Data Engineering,123325.08299999998
2022,Senior,Full-time,Data Analyst,116000,USD,116000,US,Full-Remote,US,MEDIUM,Data Engineering,129346.37999999998
2022,Senior,Full-time,Data Analyst,96000,USD,96000,US,Full-Remote,US,MEDIUM,Data Engineering,107045.28
2022,Senior,Full-time,Data Analyst,75000,GBP,92350,GB,On-Site,GB,MEDIUM,Data Engineering,103993.488
2022,Senior,Full-time,Data Analyst,57000,GBP,70186,GB,On-Site,GB,MEDIUM,Data Engineering,79035.05088
2022,Senior,Full-time,Data Analyst,105000,USD,105000,US,On-Site,US,MEDIUM,Data Engineering,117080.775
2022,Senior,Full-time,Data Analyst,70000,USD,70000,US,On-Site,US,MEDIUM,Data Engineering,78053.84999999999
2022,Mid/Intermediate level,Full-time,Machine Learning Researcher,137000,CAD,105236,CA,Half-Remote,CA,LARGE,Other,118504.15488
2022,Senior,Full-time,Data Engineer,194000,USD,194000,US,Full-Remote,US,MEDIUM,Data Engineering,216320.66999999998
2022,Senior,Full-time,Data Engineer,129400,USD,129400,US,Full-Remote,US,MEDIUM,Data Engineering,144288.11699999997
2022,Senior,Full-time,Data Architect,190000,USD,190000,US,Full-Remote,US,MEDIUM,Data Architecture,211860.44999999998
2022,Senior,Full-time,Data Architect,135000,USD,135000,US,Full-Remote,US,MEDIUM,Data Architecture,150532.425
2022,Senior,Full-time,Data Analyst,100000,USD,100000,US,On-Site,US,MEDIUM,Data Engineering,111505.5
2022,Senior,Full-time,Data Analyst,70000,USD,70000,US,On-Site,US,MEDIUM,Data Engineering,78053.84999999999
2022,Entry level,Full-time,Machine Learning Engineer,189750,USD,189750,US,On-Site,US,MEDIUM,Machine Learning,211581.68625
2022,Entry level,Full-time,Machine Learning Engineer,140250,USD,140250,US,On-Site,US,MEDIUM,Machine Learning,156386.46375
2022,Senior,Full-time,Data Analyst,130000,USD,130000,US,On-Site,US,MEDIUM,Data Engineering,144957.15
2022,Senior,Full-time,Data Analyst,100000,USD,100000,US,On-Site,US,MEDIUM,Data Engineering,111505.5
2022,Mid/Intermediate level,Full-time,Data Analyst,160000,USD,160000,US,On-Site,US,MEDIUM,Data Engineering,178408.8
2022,Mid/Intermediate level,Full-time,Data Analyst,109000,USD,109000,US,On-Site,US,MEDIUM,Data Engineering,121540.99499999998
2022,Senior,Full-time,Research Engineer,250000,USD,250000,US,On-Site,US,MEDIUM,Other,278763.74999999994
2022,Senior,Full-time,Research Engineer,150000,USD,150000,US,On-Site,US,MEDIUM,Other,167258.25
2022,Mid/Intermediate level,Full-time,Data Analyst,206000,USD,206000,US,On-Site,US,MEDIUM,Data Engineering,229701.33
2022,Mid/Intermediate level,Full-time,Data Analyst,160000,USD,160000,US,On-Site,US,MEDIUM,Data Engineering,178408.8
2022,Senior,Full-time,Data Engineer,135000,USD,135000,US,On-Site,US,MEDIUM,Data Engineering,150532.425
2022,Senior,Full-time,Data Engineer,120000,USD,120000,US,On-Site,US,MEDIUM,Data Engineering,133806.59999999998
2022,Senior,Full-time,Machine Learning Engineer,110000,EUR,115573,FR,Full-Remote,FR,MEDIUM,Machine Learning,130144.44384
2022,Senior,Full-time,Machine Learning Engineer,70000,EUR,73546,FR,Full-Remote,FR,MEDIUM,Machine Learning,82818.67968
2022,Entry level,Full-time,Data Engineer,160000,USD,160000,US,On-Site,US,MEDIUM,Data Engineering,178408.8
2022,Entry level,Full-time,Data Engineer,135000,USD,135000,US,On-Site,US,MEDIUM,Data Engineering,150532.425
2022,Mid/Intermediate level,Full-time,Data Analyst,150000,USD,150000,US,On-Site,US,MEDIUM,Data Engineering,167258.25
2022,Mid/Intermediate level,Full-time,Data Analyst,100000,USD,100000,US,On-Site,US,MEDIUM,Data Engineering,111505.5
2022,Mid/Intermediate level,Full-time,Data Engineer,120000,USD,120000,US,On-Site,US,MEDIUM,Data Engineering,133806.59999999998
2022,Mid/Intermediate level,Full-time,Data Engineer,95000,USD,95000,US,On-Site,US,MEDIUM,Data Engineering,105930.22499999999
2022,Senior,Full-time,Data Engineer,65000,EUR,68293,ES,On-Site,ES,MEDIUM,Data Engineering,76903.38144
2022,Senior,Full-time,Data Engineer,40000,EUR,42026,ES,On-Site,ES,MEDIUM,Data Engineering,47324.63808
2022,Senior,Full-time,Data Engineer,191200,USD,191200,US,On-Site,US,MEDIUM,Data Engineering,213198.51599999997
2022,Senior,Full-time,Data Engineer,130000,USD,130000,US,On-Site,US,MEDIUM,Data Engineering,144957.15
2022,Senior,Full-time,Data Engineer,191200,USD,191200,US,On-Site,US,MEDIUM,Data Engineering,213198.51599999997
2022,Senior,Full-time,Data Engineer,130000,USD,130000,US,On-Site,US,MEDIUM,Data Engineering,144957.15
2022,Entry level,Full-time,Machine Learning Research Engineer,63000,EUR,66192,DE,Half-Remote,DE,LARGE,Other,74537.48736000001
2022,Entry level,Full-time,3D Computer Vision Researcher,50000,USD,50000,US,Full-Remote,CR,SMALL,Data Science,55752.75
2022,Senior,Full-time,Data Engineer,230000,USD,230000,US,On-Site,US,LARGE,Data Engineering,256462.64999999997
2022,Senior,Full-time,Data Engineer,154600,USD,154600,US,On-Site,US,LARGE,Data Engineering,172387.50299999997
2022,Senior,Full-time,Data Engineer,120000,USD,120000,US,On-Site,US,MEDIUM,Data Engineering,133806.59999999998
2022,Senior,Full-time,Data Engineer,95000,USD,95000,US,On-Site,US,MEDIUM,Data Engineering,105930.22499999999
2022,Senior,Full-time,Data Scientist,140000,USD,140000,US,On-Site,US,MEDIUM,Data Science,156107.69999999998
2022,Senior,Full-time,Data Scientist,120000,USD,120000,US,On-Site,US,MEDIUM,Data Science,133806.59999999998
2022,Senior,Full-time,Data Analyst,169000,USD,169000,US,On-Site,US,MEDIUM,Data Engineering,188444.29499999998
2022,Senior,Full-time,Data Analyst,110600,USD,110600,US,On-Site,US,MEDIUM,Data Engineering,123325.08299999998
2022,Mid/Intermediate level,Full-time,Data Analyst,80000,USD,80000,US,Full-Remote,US,LARGE,Data Engineering,89204.4
2022,Senior,Full-time,Data Engineer,185900,USD,185900,US,On-Site,US,MEDIUM,Data Engineering,207288.72449999998
2022,Senior,Full-time,Data Engineer,129300,USD,129300,US,On-Site,US,MEDIUM,Data Engineering,144176.61149999997
2022,Senior,Full-time,Analytics Engineer,135000,USD,135000,US,On-Site,US,MEDIUM,Data Engineering,150532.425
2022,Senior,Full-time,Analytics Engineer,110000,USD,110000,US,On-Site,US,MEDIUM,Data Engineering,122656.04999999997
2022,Mid/Intermediate level,Full-time,Data Analytics Manager,155000,USD,155000,US,On-Site,US,MEDIUM,Management,172833.525
2022,Mid/Intermediate level,Full-time,Data Analytics Manager,140000,USD,140000,US,On-Site,US,MEDIUM,Management,156107.69999999998
2022,Senior,Full-time,Data Engineer,205000,USD,205000,US,Full-Remote,US,MEDIUM,Data Engineering,228586.275
2022,Senior,Full-time,Data Engineer,150000,USD,150000,US,Full-Remote,US,MEDIUM,Data Engineering,167258.25
2022,Senior,Full-time,Data Engineer,179500,USD,179500,US,On-Site,US,MEDIUM,Data Engineering,200152.3725
2022,Senior,Full-time,Data Engineer,134000,USD,134000,US,On-Site,US,MEDIUM,Data Engineering,149417.37
2022,Mid/Intermediate level,Full-time,Data Scientist,180000,USD,180000,US,On-Site,US,MEDIUM,Data Science,200709.9
2022,Mid/Intermediate level,Full-time,Data Scientist,120000,USD,120000,US,On-Site,US,MEDIUM,Data Science,133806.59999999998
2022,Senior,Full-time,Data Scientist,185900,USD,185900,US,On-Site,US,MEDIUM,Data Science,207288.72449999998
2022,Senior,Full-time,Data Scientist,129300,USD,129300,US,On-Site,US,MEDIUM,Data Science,144176.61149999997
2022,Senior,Full-time,Data Scientist,175000,USD,175000,US,Full-Remote,US,MEDIUM,Data Science,195134.625
2022,Senior,Full-time,Data Scientist,145000,USD,145000,US,Full-Remote,US,MEDIUM,Data Science,161682.975
2022,Senior,Full-time,Data Architect,235000,USD,235000,US,Full-Remote,US,MEDIUM,Data Architecture,262037.92499999996
2022,Senior,Full-time,Data Architect,175000,USD,175000,US,Full-Remote,US,MEDIUM,Data Architecture,195134.625
2022,Entry level,Full-time,Data Science Consultant,26000,EUR,27317,ES,Half-Remote,ES,LARGE,Other,30761.12736
2022,Mid/Intermediate level,Full-time,Data Engineer,160000,USD,160000,US,Full-Remote,US,MEDIUM,Data Engineering,178408.8
2022,Mid/Intermediate level,Full-time,Data Engineer,90000,USD,90000,US,Full-Remote,US,MEDIUM,Data Engineering,100354.95
2022,Senior,Full-time,Data Engineer,65000,EUR,68293,ES,On-Site,ES,MEDIUM,Data Engineering,76903.38144
2022,Senior,Full-time,Data Engineer,35000,EUR,36773,ES,On-Site,ES,MEDIUM,Data Engineering,41409.33984
2022,Senior,Full-time,Data Engineer,145000,USD,145000,US,On-Site,US,MEDIUM,Data Engineering,161682.975
2022,Senior,Full-time,Data Engineer,115000,USD,115000,US,On-Site,US,MEDIUM,Data Engineering,128231.32499999998
2022,Mid/Intermediate level,Full-time,Data Specialist,165000,USD,165000,US,On-Site,US,MEDIUM,Other,183984.07499999998
2022,Mid/Intermediate level,Full-time,Data Specialist,135000,USD,135000,US,On-Site,US,MEDIUM,Other,150532.425
2022,Senior,Full-time,Data Engineer,168400,USD,168400,US,On-Site,US,MEDIUM,Data Engineering,187775.262
2022,Senior,Full-time,Data Engineer,105200,USD,105200,US,On-Site,US,MEDIUM,Data Engineering,117303.786
2022,Mid/Intermediate level,Full-time,Deep Learning Engineer,70000,GBP,86193,GB,Full-Remote,GB,MEDIUM,Other,97060.21343999999
2022,Mid/Intermediate level,Full-time,Deep Learning Engineer,40000,GBP,49253,GB,Full-Remote,GB,MEDIUM,Other,55462.81824
2022,Senior,Full-time,Data Engineer,200000,USD,200000,US,On-Site,US,MEDIUM,Data Engineering,223011.0
2022,Senior,Full-time,Data Engineer,160000,USD,160000,US,On-Site,US,MEDIUM,Data Engineering,178408.8
2022,Senior,Full-time,Data Scientist,45000,EUR,47280,ES,On-Site,ES,MEDIUM,Data Science,53241.0624
2022,Senior,Full-time,Data Scientist,36000,EUR,37824,ES,On-Site,ES,MEDIUM,Data Science,42592.84992
2022,Senior,Full-time,Data Scientist,198800,USD,198800,US,On-Site,US,MEDIUM,Data Science,221672.93399999995
2022,Senior,Full-time,Data Scientist,122600,USD,122600,US,On-Site,US,MEDIUM,Data Science,136705.743
2022,Entry level,Freelancer,Machine Learning Engineer,100000,USD,100000,IR,Full-Remote,IR,MEDIUM,Machine Learning,111505.5
2022,Mid/Intermediate level,Full-time,BI Data Analyst,100000,EUR,105066,FR,Half-Remote,FR,MEDIUM,Data Engineering,118312.72128000001
2022,Senior,Full-time,Data Analyst,130000,USD,130000,US,On-Site,US,MEDIUM,Data Engineering,144957.15
2022,Senior,Full-time,Data Analyst,100000,USD,100000,US,On-Site,US,MEDIUM,Data Engineering,111505.5
2022,Mid/Intermediate level,Full-time,Analytics Engineer,85000,GBP,104663,GB,On-Site,GB,MEDIUM,Data Engineering,117858.91103999999
2022,Mid/Intermediate level,Full-time,Analytics Engineer,60000,GBP,73880,GB,On-Site,GB,MEDIUM,Data Engineering,83194.7904
2022,Senior,Full-time,Data Engineer,125000,USD,125000,US,Full-Remote,US,MEDIUM,Data Engineering,139381.87499999997
2022,Senior,Full-time,Data Engineer,110000,USD,110000,US,Full-Remote,US,MEDIUM,Data Engineering,122656.04999999997
2022,Mid/Intermediate level,Full-time,Data Analyst,165000,USD,165000,US,On-Site,US,MEDIUM,Data Engineering,183984.07499999998
2022,Mid/Intermediate level,Full-time,Data Analyst,124000,USD,124000,US,On-Site,US,MEDIUM,Data Engineering,138266.81999999998
2022,Senior,Full-time,Data Scientist,148000,USD,148000,US,Full-Remote,US,MEDIUM,Data Science,165028.13999999998
2022,Senior,Full-time,Data Scientist,107000,USD,107000,US,Full-Remote,US,MEDIUM,Data Science,119310.88499999998
2022,Mid/Intermediate level,Full-time,Data Analyst,150000,USD,150000,US,On-Site,US,MEDIUM,Data Engineering,167258.25
2022,Mid/Intermediate level,Full-time,Data Analyst,100000,USD,100000,US,On-Site,US,MEDIUM,Data Engineering,111505.5
2022,Entry level,Full-time,Data Engineer,160000,USD,160000,US,On-Site,US,MEDIUM,Data Engineering,178408.8
2022,Entry level,Full-time,Data Engineer,135000,USD,135000,US,On-Site,US,MEDIUM,Data Engineering,150532.425
2022,Mid/Intermediate level,Full-time,Data Engineer,120000,USD,120000,US,On-Site,US,MEDIUM,Data Engineering,133806.59999999998
2022,Mid/Intermediate level,Full-time,Data Engineer,95000,USD,95000,US,On-Site,US,MEDIUM,Data Engineering,105930.22499999999
2022,Senior,Full-time,Data Engineer,153600,USD,153600,US,On-Site,US,MEDIUM,Data Engineering,171272.44799999997
2022,Senior,Full-time,Data Engineer,106800,USD,106800,US,On-Site,US,MEDIUM,Data Engineering,119087.87399999998
2022,Mid/Intermediate level,Full-time,Data Analyst,100000,USD,100000,CA,On-Site,CA,MEDIUM,Data Engineering,111505.5
2022,Mid/Intermediate level,Full-time,Data Analyst,65000,USD,65000,CA,On-Site,CA,MEDIUM,Data Engineering,72478.575
2022,Mid/Intermediate level,Full-time,Data Engineer,120000,USD,120000,US,On-Site,US,MEDIUM,Data Engineering,133806.59999999998
2022,Mid/Intermediate level,Full-time,Data Engineer,95000,USD,95000,US,On-Site,US,MEDIUM,Data Engineering,105930.22499999999
2022,Senior,Full-time,Data Engineer,60000,EUR,63040,PT,On-Site,PT,MEDIUM,Data Engineering,70988.0832
2022,Senior,Full-time,Data Engineer,35000,EUR,36773,PT,On-Site,PT,MEDIUM,Data Engineering,41409.33984
2022,Executive level,Full-time,Data Engineer,310000,USD,310000,US,Full-Remote,US,MEDIUM,Data Engineering,345667.05
2022,Executive level,Full-time,Data Engineer,239000,USD,239000,US,Full-Remote,US,MEDIUM,Data Engineering,266498.14499999996
2022,Senior,Full-time,Data Science Manager,299500,USD,299500,US,On-Site,US,MEDIUM,Management,333958.9725
2022,Senior,Full-time,Data Science Manager,245100,USD,245100,US,On-Site,US,MEDIUM,Management,273299.98049999995
2022,Senior,Full-time,Data Scientist,168000,USD,168000,US,Full-Remote,US,MEDIUM,Data Science,187329.24
2022,Senior,Full-time,Data Scientist,130000,USD,130000,US,Full-Remote,US,MEDIUM,Data Science,144957.15
2022,Senior,Full-time,Data Scientist,136000,USD,136000,US,Full-Remote,US,MEDIUM,Data Science,151647.47999999998
2022,Senior,Full-time,Data Scientist,104000,USD,104000,US,Full-Remote,US,MEDIUM,Data Science,115965.72
2022,Mid/Intermediate level,Full-time,Data Engineer,161000,USD,161000,US,Full-Remote,US,MEDIUM,Data Engineering,179523.85499999998
2022,Mid/Intermediate level,Full-time,Data Engineer,118000,USD,118000,US,Full-Remote,US,MEDIUM,Data Engineering,131576.49
2022,Senior,Full-time,Applied Scientist,205000,USD,205000,US,Full-Remote,US,MEDIUM,Data Science,228586.275
2022,Senior,Full-time,Applied Scientist,184000,USD,184000,US,Full-Remote,US,MEDIUM,Data Science,205170.12
2022,Senior,Full-time,Data Scientist,185900,USD,185900,US,On-Site,US,MEDIUM,Data Science,207288.72449999998
2022,Senior,Full-time,Data Scientist,129300,USD,129300,US,On-Site,US,MEDIUM,Data Science,144176.61149999997
2022,Senior,Full-time,Data Science Manager,247500,USD,247500,US,On-Site,US,MEDIUM,Management,275976.11249999993
2022,Senior,Full-time,Data Science Manager,172200,USD,172200,US,On-Site,US,MEDIUM,Management,192012.471
2022,Senior,Full-time,Data Management Specialist,65000,EUR,68293,IT,On-Site,IT,LARGE,Other,76903.38144
2022,Senior,Full-time,Data Analyst,177000,USD,177000,US,On-Site,US,MEDIUM,Data Engineering,197364.735
2022,Senior,Full-time,Data Analyst,131000,USD,131000,US,On-Site,US,MEDIUM,Data Engineering,146072.205
2022,Senior,Full-time,Applied Scientist,205000,USD,205000,US,Full-Remote,US,MEDIUM,Data Science,228586.275
2022,Senior,Full-time,Applied Scientist,184000,USD,184000,US,Full-Remote,US,MEDIUM,Data Science,205170.12
2022,Senior,Full-time,Data Engineer,146000,USD,146000,US,On-Site,US,MEDIUM,Data Engineering,162798.03
2022,Senior,Full-time,Data Engineer,102000,USD,102000,US,On-Site,US,MEDIUM,Data Engineering,113735.61
2022,Senior,Full-time,Data Analyst,169000,USD,169000,US,On-Site,US,MEDIUM,Data Engineering,188444.29499999998
2022,Senior,Full-time,Data Analyst,110600,USD,110600,US,On-Site,US,MEDIUM,Data Engineering,123325.08299999998
2022,Senior,Full-time,Applied Scientist,230000,USD,230000,US,Full-Remote,US,MEDIUM,Data Science,256462.64999999997
2022,Senior,Full-time,Applied Scientist,196000,USD,196000,US,Full-Remote,US,MEDIUM,Data Science,218550.78
2022,Senior,Full-time,Data Engineer,135000,USD,135000,US,On-Site,US,MEDIUM,Data Engineering,150532.425
2022,Senior,Full-time,Data Engineer,100000,USD,100000,US,On-Site,US,MEDIUM,Data Engineering,111505.5
2022,Mid/Intermediate level,Full-time,Data Engineer,80000,USD,80000,US,On-Site,US,MEDIUM,Data Engineering,89204.4
2022,Mid/Intermediate level,Full-time,Data Engineer,65000,USD,65000,US,On-Site,US,MEDIUM,Data Engineering,72478.575
2022,Senior,Full-time,Data Engineer,135000,USD,135000,US,On-Site,US,MEDIUM,Data Engineering,150532.425
2022,Senior,Full-time,Data Engineer,100000,USD,100000,US,On-Site,US,MEDIUM,Data Engineering,111505.5
2022,Senior,Full-time,Data Engineer,50000,GBP,61566,GB,Full-Remote,GB,MEDIUM,Data Engineering,69328.24128
2022,Senior,Full-time,Data Engineer,35000,GBP,43096,GB,Full-Remote,GB,MEDIUM,Data Engineering,48529.543679999995
2022,Mid/Intermediate level,Full-time,Data Engineer,175000,USD,175000,US,Full-Remote,US,MEDIUM,Data Engineering,195134.625
2022,Mid/Intermediate level,Full-time,Data Engineer,135000,USD,135000,US,Full-Remote,US,MEDIUM,Data Engineering,150532.425
2022,Entry level,Full-time,Data Scientist,80000,USD,80000,US,On-Site,US,MEDIUM,Data Science,89204.4
2022,Senior,Full-time,Data Engineer,231250,USD,231250,US,Full-Remote,US,MEDIUM,Data Engineering,257856.46874999994
2022,Senior,Full-time,Data Engineer,138750,USD,138750,US,Full-Remote,US,MEDIUM,Data Engineering,154713.88125
2022,Senior,Full-time,Analytics Engineer,193750,USD,193750,US,Full-Remote,US,MEDIUM,Data Engineering,216041.90625
2022,Senior,Full-time,Analytics Engineer,116250,USD,116250,US,Full-Remote,US,MEDIUM,Data Engineering,129625.14374999997
2022,Senior,Full-time,Data Engineer,231250,USD,231250,US,Full-Remote,US,MEDIUM,Data Engineering,257856.46874999994
2022,Senior,Full-time,Data Engineer,138750,USD,138750,US,Full-Remote,US,MEDIUM,Data Engineering,154713.88125
2022,Senior,Full-time,Analytics Engineer,231250,USD,231250,US,Full-Remote,US,MEDIUM,Data Engineering,257856.46874999994
2022,Senior,Full-time,Analytics Engineer,138750,USD,138750,US,Full-Remote,US,MEDIUM,Data Engineering,154713.88125
2022,Senior,Full-time,Analytics Engineer,231250,USD,231250,US,Full-Remote,US,MEDIUM,Data Engineering,257856.46874999994
2022,Senior,Full-time,Analytics Engineer,138750,USD,138750,US,Full-Remote,US,MEDIUM,Data Engineering,154713.88125
2022,Senior,Full-time,Data Engineer,193750,USD,193750,US,Full-Remote,US,MEDIUM,Data Engineering,216041.90625
2022,Senior,Full-time,Data Engineer,116250,USD,116250,US,Full-Remote,US,MEDIUM,Data Engineering,129625.14374999997
2022,Senior,Full-time,Data Scientist,208000,USD,208000,US,Full-Remote,US,MEDIUM,Data Science,231931.44
2022,Senior,Full-time,Data Scientist,127000,USD,127000,US,Full-Remote,US,MEDIUM,Data Science,141611.985
2022,Senior,Full-time,Research Scientist,300000,USD,300000,US,Full-Remote,US,MEDIUM,Data Science,334516.5
2022,Senior,Full-time,Research Scientist,196000,USD,196000,US,Full-Remote,US,MEDIUM,Data Science,218550.78
2022,Senior,Full-time,Machine Learning Engineer,204500,USD,204500,US,On-Site,US,MEDIUM,Machine Learning,228028.7475
2022,Senior,Full-time,Machine Learning Engineer,142200,USD,142200,US,On-Site,US,MEDIUM,Machine Learning,158560.821
2021,Mid/Intermediate level,Freelancer,Autonomous Vehicle Technician,45555,USD,45555,AS,Half-Remote,BS,MEDIUM,Other,51421.125390457484
2022,Senior,Full-time,Data Engineer,185900,USD,185900,US,On-Site,US,MEDIUM,Data Engineering,207288.72449999998
2022,Senior,Full-time,Data Engineer,129300,USD,129300,US,On-Site,US,MEDIUM,Data Engineering,144176.61149999997
2022,Senior,Full-time,Data Scientist,45000,EUR,47280,ES,On-Site,ES,MEDIUM,Data Science,53241.0624
2022,Senior,Full-time,Data Scientist,36000,EUR,37824,ES,On-Site,ES,MEDIUM,Data Science,42592.84992
2022,Senior,Full-time,Machine Learning Engineer,204500,USD,204500,US,On-Site,US,MEDIUM,Machine Learning,228028.7475
2022,Senior,Full-time,Machine Learning Engineer,142200,USD,142200,US,On-Site,US,MEDIUM,Machine Learning,158560.821
2022,Senior,Full-time,Data Scientist,205000,USD,205000,US,Full-Remote,US,MEDIUM,Data Science,228586.275
2022,Senior,Full-time,Data Scientist,185000,USD,185000,US,Full-Remote,US,MEDIUM,Data Science,206285.175
2022,Senior,Full-time,Data Scientist,185900,USD,185900,US,On-Site,US,MEDIUM,Data Science,207288.72449999998
2022,Senior,Full-time,Data Scientist,129300,USD,129300,US,On-Site,US,MEDIUM,Data Science,144176.61149999997
2022,Senior,Full-time,Machine Learning Engineer,247500,USD,247500,US,On-Site,US,MEDIUM,Machine Learning,275976.11249999993
2022,Senior,Full-time,Machine Learning Engineer,172200,USD,172200,US,On-Site,US,MEDIUM,Machine Learning,192012.471
2022,Entry level,Full-time,Data Engineer,160000,USD,160000,US,On-Site,US,MEDIUM,Data Engineering,178408.8
2022,Entry level,Full-time,Data Engineer,135000,USD,135000,US,On-Site,US,MEDIUM,Data Engineering,150532.425
2022,Mid/Intermediate level,Full-time,Data Analyst,150000,USD,150000,US,On-Site,US,MEDIUM,Data Engineering,167258.25
2022,Mid/Intermediate level,Full-time,Data Analyst,100000,USD,100000,US,On-Site,US,MEDIUM,Data Engineering,111505.5
2022,Senior,Full-time,Data Analyst,110000,USD,110000,US,On-Site,US,MEDIUM,Data Engineering,122656.04999999997
2022,Senior,Full-time,Data Analyst,95000,USD,95000,US,On-Site,US,MEDIUM,Data Engineering,105930.22499999999
2022,Senior,Full-time,Data Scientist,185900,USD,185900,US,On-Site,US,MEDIUM,Data Science,207288.72449999998
2022,Senior,Full-time,Data Scientist,129300,USD,129300,US,On-Site,US,MEDIUM,Data Science,144176.61149999997
2022,Senior,Full-time,Applied Scientist,205000,USD,205000,US,Full-Remote,US,MEDIUM,Data Science,228586.275
2022,Senior,Full-time,Applied Scientist,184000,USD,184000,US,Full-Remote,US,MEDIUM,Data Science,205170.12
2022,Entry level,Full-time,Data Scientist,6600000,HUF,17684,HU,Full-Remote,HU,MEDIUM,Data Science,19913.59872
2022,Senior,Full-time,Data Science Tech Lead,375000,USD,375000,US,Half-Remote,US,LARGE,Other,418145.625
2022,Senior,Full-time,Data Engineer,191200,USD,191200,US,On-Site,US,MEDIUM,Data Engineering,213198.51599999997
2022,Senior,Full-time,Data Engineer,130000,USD,130000,US,On-Site,US,MEDIUM,Data Engineering,144957.15
2022,Senior,Full-time,Data Scientist,225000,USD,225000,US,On-Site,US,MEDIUM,Data Science,250887.37499999997
2022,Senior,Full-time,Data Scientist,156400,USD,156400,US,On-Site,US,MEDIUM,Data Science,174394.60199999998
2022,Senior,Full-time,Data Analyst,169000,USD,169000,US,On-Site,US,MEDIUM,Data Engineering,188444.29499999998
2022,Senior,Full-time,Data Analyst,110600,USD,110600,US,On-Site,US,MEDIUM,Data Engineering,123325.08299999998
2022,Senior,Full-time,Machine Learning Engineer,204500,USD,204500,US,On-Site,US,MEDIUM,Machine Learning,228028.7475
2022,Senior,Full-time,Machine Learning Engineer,142200,USD,142200,US,On-Site,US,MEDIUM,Machine Learning,158560.821
2022,Mid/Intermediate level,Full-time,Machine Learning Engineer,85000,GBP,104663,GB,On-Site,GB,MEDIUM,Machine Learning,117858.91103999999
2022,Mid/Intermediate level,Full-time,Machine Learning Engineer,65000,GBP,80036,GB,On-Site,GB,MEDIUM,Machine Learning,90126.93888
2022,Senior,Full-time,Data Scientist,185900,USD,185900,US,On-Site,US,MEDIUM,Data Science,207288.72449999998
2022,Senior,Full-time,Data Scientist,129300,USD,129300,US,On-Site,US,MEDIUM,Data Science,144176.61149999997
2022,Senior,Full-time,Data Scientist,140700,USD,140700,US,On-Site,US,MEDIUM,Data Science,156888.23849999998
2022,Senior,Full-time,Data Scientist,93800,USD,93800,US,On-Site,US,MEDIUM,Data Science,104592.15899999999
2022,Senior,Full-time,Data Scientist,350000,USD,350000,US,Full-Remote,US,MEDIUM,Data Science,390269.25
2022,Senior,Full-time,Data Scientist,135000,USD,135000,US,Full-Remote,US,MEDIUM,Data Science,150532.425
2022,Senior,Full-time,Data Analyst,115934,USD,115934,US,Full-Remote,US,MEDIUM,Data Engineering,129272.78636999997
2022,Senior,Full-time,Data Analyst,81666,USD,81666,US,Full-Remote,US,MEDIUM,Data Engineering,91062.08162999999
2022,Entry level,Part-time,BI Analyst,12000,USD,12000,MX,Full-Remote,US,LARGE,Data Engineering,13380.66
2022,Mid/Intermediate level,Full-time,Machine Learning Engineer,100000,CHF,104697,CH,Full-Remote,CH,LARGE,Machine Learning,117897.19776
2022,Entry level,Full-time,Machine Learning Developer,33000,USD,33000,IT,Full-Remote,DE,SMALL,Other,36796.814999999995
